timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQLiquidStg1
614.167,60.2,58.56,45,85.86
614.182,0,0,0,0
614.267,60.43,59.1,45,0
614.282,0,0,0,0
614.367,60.59,59.55,45,0
614.382,0,0,0,0
614.468,60.76,59.94,45,0
614.483,0,0,0,0
614.567,60.88,60.25,45,0
614.582,0,0,0,0
614.667,60.99,60.5,45,0
614.682,0,0,0,0
614.767,61.1,60.7,45,0
614.782,0,0,0,0
614.868,61.16,60.86,45,0
614.883,0,0,0,0
614.967,61.27,60.99,45,0
614.982,0,0,0,0
615.067,61.33,61.09,45,0
615.082,0,0,0,0
615.167,61.39,61.18,45,85.66
615.182,0,0,0,0
615.267,61.5,61.25,45,0
615.283,0,0,0,0
615.367,61.5,61.32,45,0
615.382,0,0,0,0
615.467,61.56,61.38,45,0
615.482,0,0,0,0
615.567,61.67,61.44,45,0
615.582,0,0,0,0
615.667,61.67,61.49,45,0
615.682,0,0,0,0
615.767,61.73,61.55,45,0
615.782,0,0,0,0
615.867,61.79,61.6,45,0
615.882,0,0,0,0
615.967,61.79,61.65,45,0
615.982,0,0,0,0
616.067,61.84,61.7,45,0
616.082,0,0,0,0
616.167,61.9,61.74,45,85.13
616.182,0,0,0,0
616.268,61.9,61.79,45,0
616.283,0,0,0,0
616.367,61.9,61.82,45,0
616.386,0,0,0,0
616.467,61.96,61.86,45,0
616.482,0,0,0,0
616.567,62.02,61.89,45,0
616.582,0,0,0,0
616.667,62.02,61.93,45,0
616.682,0,0,0,0
616.767,62.02,61.96,45,0
616.782,0,0,0,0
616.867,62.08,61.98,45,0
616.882,0,0,0,0
616.967,62.02,62,45,0
616.982,0,0,0,0
617.067,62.08,62.02,45,0
617.082,0,0,0,0
617.168,62.08,62.03,45,85.1
617.183,0,0,0,0
617.267,62.08,62.04,45,0
617.282,0,0,0,0
617.367,62.08,62.05,45,0
617.383,0,0,0,0
617.466,62.02,62.06,45,0
617.481,0,0,0,0
617.567,62.02,62.06,45,0
617.583,0,0,0,0
617.667,62.08,62.06,45,0
617.692,0,0,0,0
617.785,62.02,62.05,45,0
617.801,0,0,0,0
617.885,62.02,62.05,45,0
617.902,0,0,0,0
617.984,61.96,62.04,45,0
617.999,0,0,0,0
618.085,61.9,62.03,45,0
618.1,0,0,0,0
618.185,61.9,62.02,45,84.56
618.2,0,0,0,0
618.285,61.9,62,45,0
618.3,0,0,0,0
618.386,61.9,61.97,45,0
618.401,0,0,0,0
618.485,61.79,61.95,45,0
618.499,0,0,0,0
618.585,61.79,61.92,45,0
618.6,0,0,0,0
618.685,61.79,61.89,45,0
618.7,0,0,0,0
618.785,61.67,61.85,45,0
618.8,0,0,0,0
618.885,61.61,61.81,45,0
618.9,0,0,0,0
618.985,61.56,61.77,45,0
619,0,0,0,0
619.085,61.56,61.72,45,0
619.1,0,0,0,0
619.185,61.44,61.67,45,84.36
619.2,0,0,0,0
619.285,61.39,61.62,45,0
619.3,0,0,0,0
619.386,61.33,61.57,45,0
619.401,0,0,0,0
619.486,61.27,61.51,45,0
619.501,0,0,0,0
619.586,61.21,61.45,45,0
619.601,0,0,0,0
619.686,61.1,61.39,45,0
619.701,0,0,0,0
619.786,61.1,61.32,45,0
619.801,0,0,0,0
619.886,60.99,61.25,45,0
619.901,0,0,0,0
619.987,60.88,61.19,45,0
620.002,0,0,0,0
620.087,60.88,61.11,45,0
620.102,0,0,0,0
620.187,60.76,61.04,45,84
620.202,0,0,0,0
620.287,60.65,60.97,45,0
620.302,0,0,0,0
620.387,60.59,60.9,45,0
620.402,0,0,0,0
620.487,60.54,60.82,45,0
620.502,0,0,0,0
620.588,60.43,60.74,45,0
620.603,0,0,0,0
620.687,60.32,60.66,45,0
620.702,0,0,0,0
620.787,60.26,60.58,45,0
620.802,0,0,0,0
620.887,60.2,60.5,45,0
620.902,0,0,0,0
620.987,60.09,60.41,45,0
621.002,0,0,0,0
621.087,59.98,60.33,45,0
621.102,0,0,0,0
621.187,59.87,60.24,45,0
621.202,0,0,0,0
621.288,59.76,60.15,45,83.89
621.303,0,0,0,0
621.387,59.71,60.05,45,0
621.402,0,0,0,0
621.487,59.6,59.96,45,0
621.502,0,0,0,0
621.587,59.43,59.87,45,0
621.602,0,0,0,0
621.687,59.43,59.77,45,0
621.703,0,0,0,0
621.787,59.33,59.67,45,0
621.802,0,0,0,0
621.887,59.22,59.57,45,0
621.902,0,0,0,0
621.987,59.11,59.47,45,0
622.002,0,0,0,0
622.087,59,59.37,45,0
622.102,0,0,0,0
622.187,58.89,59.26,45,0
622.202,0,0,0,0
622.287,58.78,59.16,45,83.52
622.302,0,0,0,0
622.387,58.68,59.06,45,0
622.402,0,0,0,0
622.487,58.57,58.95,45,0
622.502,0,0,0,0
622.587,58.46,58.84,45,0
622.603,0,0,0,0
622.687,58.36,58.74,45,0
622.702,0,0,0,0
622.787,58.25,58.63,45,0
622.802,0,0,0,0
622.887,58.14,58.52,45,0
622.902,0,0,0,0
622.987,58.04,58.41,45,0
623.002,0,0,0,0
623.087,57.93,58.31,45,0
623.102,0,0,0,0
623.187,57.83,58.2,45,0
623.202,0,0,0,0
623.287,57.72,58.1,45,83.36
623.302,0,0,0,0
623.387,57.62,57.99,45,0
623.402,0,0,0,0
623.487,57.51,57.88,45,0
623.502,0,0,0,0
623.587,57.36,57.78,45,0
623.602,0,0,0,0
623.687,57.2,57.67,45,0
623.702,0,0,0,0
623.787,57.15,57.56,45,0
623.803,0,0,0,0
623.887,57.05,57.45,45,0
623.902,0,0,0,0
623.987,56.89,57.34,45,0
624.002,0,0,0,0
624.087,56.79,57.22,45,0
624.102,0,0,0,0
624.187,56.69,57.11,45,0
624.202,0,0,0,0
624.287,56.58,57,45,83.04
624.302,0,0,0,0
624.387,56.48,56.89,45,0
624.402,0,0,0,0
624.487,56.33,56.77,45,0
624.502,0,0,0,0
624.587,56.28,56.66,45,0
624.602,0,0,0,0
624.687,56.07,56.54,45,0
624.703,0,0,0,0
624.787,55.97,56.43,45,0
624.802,0,0,0,0
624.887,55.87,56.31,45,0
624.902,0,0,0,0
624.987,55.77,56.2,45,0
625.002,0,0,0,0
625.087,55.67,56.08,45,0
625.102,0,0,0,0
625.187,55.57,55.97,45,0
625.202,0,0,0,0
625.287,55.47,55.86,45,82.68
625.302,0,0,0,0
625.387,55.32,55.74,45,0
625.402,0,0,0,0
625.487,55.17,55.63,45,0
625.502,0,0,0,0
625.587,55.07,55.52,45,0
625.602,0,0,0,0
625.687,54.98,55.4,45,0
625.702,0,0,0,0
625.787,54.88,55.29,45,0
625.802,0,0,0,0
625.887,54.78,55.18,45,0
625.902,0,0,0,0
625.987,54.68,55.07,45,0
626.002,0,0,0,0
626.087,54.58,54.96,45,0
626.102,0,0,0,0
626.187,54.48,54.85,45,0
626.202,0,0,0,0
626.287,54.34,54.74,45,82.39
626.302,0,0,0,0
626.387,54.24,54.64,45,0
626.402,0,0,0,0
626.487,54.09,54.53,45,0
626.502,0,0,0,0
626.587,54,54.42,45,0
626.602,0,0,0,0
626.687,53.9,54.31,45,0
626.702,0,0,0,0
626.787,53.8,54.2,45,0
626.803,0,0,0,0
626.887,53.71,54.09,45,0
626.902,0,0,0,0
626.987,53.61,53.98,45,0
627.002,0,0,0,0
627.087,53.52,53.87,45,0
627.102,0,0,0,0
627.187,53.37,53.77,45,0
627.202,0,0,0,0
627.287,53.23,53.66,45,81.87
627.302,0,0,0,0
627.387,53.14,53.55,45,0
627.402,0,0,0,0
627.487,53.04,53.45,45,0
627.502,0,0,0,0
627.587,52.95,53.34,45,0
627.602,0,0,0,0
627.686,52.85,53.24,45,0
627.714,0,0,0,0
627.788,52.76,53.13,45,0
627.804,0,0,0,0
627.893,52.66,53.03,45,0
627.91,0,0,0,0
627.993,52.57,52.93,45,0
628.008,0,0,0,0
628.093,52.43,52.83,45,0
628.108,0,0,0,0
628.193,52.34,52.73,45,0
628.208,0,0,0,0
628.293,52.24,52.62,45,81.67
628.308,0,0,0,0
628.393,52.15,52.52,45,0
628.408,0,0,0,0
628.493,52.01,52.42,45,0
628.512,0,0,0,0
628.593,51.92,52.32,45,0
628.608,0,0,0,0
628.693,51.82,52.22,45,0
628.708,0,0,0,0
628.793,51.73,52.11,45,0
628.808,0,0,0,0
628.893,51.64,52.01,45,0
628.908,0,0,0,0
628.993,51.55,51.91,45,0
629.008,0,0,0,0
629.093,51.46,51.82,45,0
629.108,0,0,0,0
629.193,51.36,51.72,45,0
629.208,0,0,0,0
629.293,51.27,51.62,45,81.51
629.308,0,0,0,0
629.393,51.18,51.53,45,0
629.408,0,0,0,0
629.493,51.09,51.43,45,0
629.508,0,0,0,0
629.593,51,51.34,45,0
629.608,0,0,0,0
629.693,50.91,51.25,45,0
629.708,0,0,0,0
629.793,50.82,51.16,45,0
629.808,0,0,0,0
629.893,50.73,51.06,45,0
629.908,0,0,0,0
629.993,50.64,50.97,45,0
630.008,0,0,0,0
630.093,50.55,50.87,45,0
630.108,0,0,0,0
630.193,50.46,50.78,45,0
630.208,0,0,0,0
630.293,50.37,50.69,45,81.34
630.308,0,0,0,0
630.393,50.28,50.6,45,0
630.408,0,0,0,0
630.493,50.19,50.51,45,0
630.508,0,0,0,0
630.593,50.1,50.42,45,0
630.608,0,0,0,0
630.694,50.01,50.33,45,0
630.709,0,0,0,0
630.794,49.92,50.25,45,0
630.809,0,0,0,0
630.894,49.83,50.16,45,0
630.909,0,0,0,0
630.995,49.74,50.08,45,0
631.01,0,0,0,0
631.094,49.66,49.99,45,0
631.109,0,0,0,0
631.194,49.57,49.91,45,0
631.209,0,0,0,0
631.294,49.48,49.83,45,80.83
631.309,0,0,0,0
631.394,49.39,49.74,45,0
631.409,0,0,0,0
631.494,49.35,49.65,45,0
631.509,0,0,0,0
631.594,49.26,49.57,45,0
631.609,0,0,0,0
631.694,49.17,49.49,45,0
631.709,0,0,0,0
631.794,49.13,49.4,45,0
631.809,0,0,0,0
631.894,49.04,49.32,45,0
631.909,0,0,0,0
631.994,48.95,49.24,45,0
632.009,0,0,0,0
632.094,48.87,49.16,45,0
632.11,0,0,0,0
632.194,48.82,49.08,45,0
632.209,0,0,0,0
632.294,48.69,49,45,80.54
632.309,0,0,0,0
632.394,48.61,48.92,45,0
632.409,0,0,0,0
632.494,48.56,48.84,45,0
632.509,0,0,0,0
632.594,48.52,48.77,45,0
632.609,0,0,0,0
632.694,48.43,48.69,45,0
632.709,0,0,0,0
632.794,48.35,48.62,45,0
632.809,0,0,0,0
632.894,48.26,48.54,45,0
632.909,0,0,0,0
632.994,48.18,48.47,45,0
633.009,0,0,0,0
633.094,48.13,48.39,45,0
633.109,0,0,0,0
633.194,48.05,48.32,45,0
633.209,0,0,0,0
633.294,48,48.25,45,0
633.309,0,0,0,80.37
633.394,47.92,48.18,45,0
633.409,0,0,0,0
633.494,47.83,48.11,45,0
633.509,0,0,0,0
633.594,47.75,48.04,45,0
633.609,0,0,0,0
633.694,47.71,47.97,45,0
633.709,0,0,0,0
633.794,47.66,47.9,45,0
633.809,0,0,0,0
633.894,47.58,47.83,45,0
633.909,0,0,0,0
633.994,47.49,47.76,45,0
634.009,0,0,0,0
634.094,47.41,47.69,45,0
634.109,0,0,0,0
634.194,47.41,47.62,45,0
634.209,0,0,0,0
634.294,47.32,47.55,45,0
634.309,0,0,0,0
634.394,47.24,47.49,45,80.1
634.409,0,0,0,0
634.494,47.16,47.42,45,0
634.509,0,0,0,0
634.594,47.11,47.36,45,0
634.609,0,0,0,0
634.694,47.07,47.29,45,0
634.709,0,0,0,0
634.794,46.99,47.23,45,0
634.809,0,0,0,0
634.894,46.95,47.17,45,0
634.909,0,0,0,0
634.994,46.9,47.1,45,0
635.009,0,0,0,0
635.094,46.82,47.04,45,0
635.109,0,0,0,0
635.194,46.78,46.98,45,0
635.209,0,0,0,0
635.294,46.74,46.93,45,0
635.309,0,0,0,0
635.394,46.65,46.87,45,79.79
635.41,0,0,0,0
635.494,46.61,46.81,45,0
635.509,0,0,0,0
635.595,46.57,46.76,45,0
635.61,0,0,0,0
635.694,46.49,46.71,45,0
635.709,0,0,0,0
635.794,46.44,46.65,45,0
635.809,0,0,0,0
635.894,46.4,46.6,45,0
635.909,0,0,0,0
635.994,46.32,46.54,45,0
636.009,0,0,0,0
636.094,46.32,46.49,45,0
636.109,0,0,0,0
636.194,46.24,46.44,45,0
636.209,0,0,0,0
636.294,46.24,46.39,45,0
636.309,0,0,0,0
636.394,46.15,46.34,45,79.33
636.409,0,0,0,0
636.494,46.15,46.3,45,0
636.509,0,0,0,0
636.594,46.07,46.25,45,0
636.609,0,0,0,0
636.694,46.03,46.2,45,0
636.709,0,0,0,0
636.795,45.99,46.16,45,0
636.81,0,0,0,0
636.895,45.95,46.11,45,0
636.91,0,0,0,0
636.995,45.91,46.07,45,0
637.01,0,0,0,0
637.095,45.91,46.02,45,0
637.11,0,0,0,0
637.195,45.83,45.98,45,0
637.21,0,0,0,0
637.295,45.78,45.94,45,0
637.31,0,0,0,0
637.395,45.74,45.9,45,79.22
637.41,0,0,0,0
637.495,45.74,45.86,45,0
637.51,0,0,0,0
637.597,45.66,45.82,45,0
637.614,0,0,0,0
637.696,45.62,45.78,45,0
637.736,0,0,0,0
637.804,45.58,45.74,45,0
637.819,0,0,0,0
637.904,45.58,45.7,45,0
637.919,0,0,0,0
638.004,45.54,45.66,45,0
638.019,0,0,0,0
638.104,45.5,45.62,45,0
638.119,0,0,0,0
638.204,45.42,45.59,45,0
638.219,0,0,0,0
638.304,45.42,45.55,45,0
638.319,0,0,0,0
638.404,45.38,45.51,45,78.85
638.419,0,0,0,0
638.504,45.33,45.47,45,0
638.519,0,0,0,0
638.604,45.33,45.44,45,0
638.619,0,0,0,0
638.704,45.25,45.4,45,0
638.719,0,0,0,0
638.804,45.25,45.37,45,0
638.819,0,0,0,0
638.904,45.17,45.33,45,0
638.919,0,0,0,0
639.004,45.17,45.3,45,0
639.019,0,0,0,0
639.104,45.17,45.27,45,0
639.119,0,0,0,0
639.204,45.09,45.23,45,0
639.219,0,0,0,0
639.304,45.09,45.2,45,0
639.319,0,0,0,0
639.404,45.09,45.17,45,78.58
639.419,0,0,0,0
639.504,45.01,45.14,45,0
639.519,0,0,0,0
639.604,45.01,45.11,45,0
639.622,0,0,0,0
639.704,44.97,45.08,45,0
639.719,0,0,0,0
639.804,44.93,45.05,45,0
639.819,0,0,0,0
639.904,44.93,45.02,45,0
639.919,0,0,0,0
640.004,44.89,44.99,45,0
640.019,0,0,0,0
640.104,44.85,44.97,45,0
640.119,0,0,0,0
640.204,44.81,44.94,45,0
640.219,0,0,0,0
640.304,44.81,44.91,45,0
640.319,0,0,0,0
640.404,44.77,44.88,45,78.25
640.419,0,0,0,0
640.504,44.73,44.85,45,0
640.519,0,0,0,0
640.604,44.69,44.82,45,0
640.619,0,0,0,0
640.703,44.69,44.79,45,0
640.718,0,0,0,0
640.804,44.69,44.76,45,0
640.819,0,0,0,0
640.904,44.61,44.73,45,0
640.919,0,0,0,0
641.004,44.61,44.7,45,0
641.019,0,0,0,0
641.104,44.61,44.68,45,0
641.119,0,0,0,0
641.204,44.57,44.65,45,0
641.219,0,0,0,0
641.304,44.53,44.63,45,0
641.319,0,0,0,0
641.404,44.53,44.61,45,77.77
641.419,0,0,0,0
641.504,44.49,44.58,45,0
641.519,0,0,0,0
641.604,44.45,44.56,45,0
641.619,0,0,0,0
641.704,44.45,44.54,45,0
641.719,0,0,0,0
641.804,44.45,44.51,45,0
641.819,0,0,0,0
641.904,44.41,44.49,45,0
641.919,0,0,0,0
642.004,44.41,44.47,45,0
642.019,0,0,0,0
642.104,44.37,44.45,45,0
642.119,0,0,0,0
642.204,44.33,44.43,45,0
642.219,0,0,0,0
642.304,44.29,44.4,45,0
642.319,0,0,0,0
642.404,44.29,44.38,45,77.63
642.419,0,0,0,0
642.504,44.29,44.35,45,0
642.519,0,0,0,0
642.604,44.25,44.33,45,0
642.619,0,0,0,0
642.704,44.21,44.31,45,0
642.719,0,0,0,0
642.804,44.21,44.28,45,0
642.819,0,0,0,0
642.904,44.21,44.26,45,0
642.919,0,0,0,0
643.004,44.13,44.24,45,0
643.019,0,0,0,0
643.104,44.13,44.22,45,0
643.119,0,0,0,0
643.204,44.13,44.19,45,0
643.219,0,0,0,0
643.304,44.13,44.17,45,0
643.319,0,0,0,0
643.404,44.09,44.16,45,77.42
643.419,0,0,0,0
643.504,44.09,44.14,45,0
643.519,0,0,0,0
643.604,44.05,44.12,45,0
643.619,0,0,0,0
643.704,44.05,44.1,45,0
643.719,0,0,0,0
643.804,44.05,44.08,45,0
643.819,0,0,0,0
643.904,44.01,44.07,45,0
643.919,0,0,0,0
644.004,43.97,44.06,45,0
644.019,0,0,0,0
644.104,43.97,44.04,45,0
644.119,0,0,0,0
644.204,43.97,44.02,45,0
644.219,0,0,0,0
644.304,43.97,44,45,0
644.319,0,0,0,0
644.404,43.93,43.99,45,76.91
644.419,0,0,0,0
644.504,43.89,43.97,45,0
644.519,0,0,0,0
644.604,43.89,43.96,45,0
644.619,0,0,0,0
644.704,43.89,43.94,45,0
644.719,0,0,0,0
644.804,43.89,43.92,45,0
644.819,0,0,0,0
644.904,43.85,43.91,45,0
644.919,0,0,0,0
645.004,43.81,43.9,45,0
645.02,0,0,0,0
645.104,43.81,43.88,45,0
645.119,0,0,0,0
645.204,43.81,43.86,45,0
645.219,0,0,0,0
645.304,43.81,43.85,45,0
645.319,0,0,0,0
645.404,43.81,43.83,45,76.58
645.419,0,0,0,0
645.504,43.77,43.82,45,0
645.519,0,0,0,0
645.604,43.73,43.81,45,0
645.619,0,0,0,0
645.704,43.73,43.79,45,0
645.719,0,0,0,0
645.804,43.73,43.78,45,0
645.819,0,0,0,0
645.904,43.73,43.76,45,0
645.919,0,0,0,0
646.004,43.73,43.75,45,0
646.018,0,0,0,0
646.104,43.73,43.74,45,0
646.119,0,0,0,0
646.204,43.73,43.73,45,0
646.219,0,0,0,0
646.304,43.65,43.73,45,0
646.319,0,0,0,0
646.404,43.65,43.72,45,0
646.419,0,0,0,76.42
646.504,43.65,43.7,45,0
646.519,0,0,0,0
646.604,43.65,43.69,45,0
646.619,0,0,0,0
646.704,43.65,43.68,45,0
646.719,0,0,0,0
646.804,43.61,43.67,45,0
646.819,0,0,0,0
646.904,43.57,43.66,45,0
646.919,0,0,0,0
647.004,43.57,43.65,45,0
647.019,0,0,0,0
647.104,43.57,43.63,45,0
647.12,0,0,0,0
647.204,43.57,43.62,45,0
647.219,0,0,0,0
647.304,43.57,43.6,45,0
647.319,0,0,0,0
647.404,43.57,43.59,45,0
647.419,0,0,0,0
647.504,43.57,43.58,45,76.14
647.519,0,0,0,0
647.604,43.57,43.58,45,0
647.619,0,0,0,0
647.705,43.57,43.57,45,0
647.727,0,0,0,0
647.805,43.53,43.57,45,0
647.82,0,0,0,0
647.905,43.53,43.57,45,0
647.92,0,0,0,0
648.005,43.49,43.56,45,0
648.02,0,0,0,0
648.105,43.49,43.55,45,0
648.12,0,0,0,0
648.205,43.49,43.53,45,0
648.22,0,0,0,0
648.305,43.49,43.52,45,0
648.32,0,0,0,0
648.405,43.49,43.51,45,0
648.42,0,0,0,0
648.505,43.49,43.51,45,75.79
648.52,0,0,0,0
648.605,43.49,43.5,45,0
648.62,0,0,0,0
648.705,43.49,43.5,45,0
648.72,0,0,0,0
648.805,43.45,43.49,45,0
648.82,0,0,0,0
648.905,43.45,43.49,45,0
648.92,0,0,0,0
649.005,43.45,43.48,45,0
649.02,0,0,0,0
649.105,43.45,43.48,45,0
649.12,0,0,0,0
649.205,43.42,43.47,45,0
649.22,0,0,0,0
649.305,43.42,43.46,45,0
649.32,0,0,0,0
649.405,43.42,43.45,45,0
649.42,0,0,0,0
649.505,43.42,43.44,45,75.46
649.52,0,0,0,0
649.605,43.42,43.43,45,0
649.62,0,0,0,0
649.705,43.42,43.42,45,0
649.72,0,0,0,0
649.805,43.42,43.42,45,0
649.82,0,0,0,0
649.905,43.42,43.42,45,0
649.92,0,0,0,0
650.005,43.42,43.41,45,0
650.02,0,0,0,0
650.105,43.42,43.41,45,0
650.12,0,0,0,0
650.205,43.38,43.41,45,0
650.22,0,0,0,0
650.305,43.38,43.41,45,0
650.32,0,0,0,0
650.405,43.38,43.41,45,0
650.42,0,0,0,0
650.505,43.38,43.4,45,75.26
650.52,0,0,0,0
650.605,43.34,43.39,45,0
650.62,0,0,0,0
650.705,43.34,43.39,45,0
650.72,0,0,0,0
650.805,43.34,43.38,45,0
650.82,0,0,0,0
650.905,43.34,43.37,45,0
650.92,0,0,0,0
651.005,43.38,43.36,45,0
651.02,0,0,0,0
651.105,43.34,43.36,45,0
651.12,0,0,0,0
651.205,43.34,43.35,45,0
651.22,0,0,0,0
651.305,43.34,43.35,45,0
651.32,0,0,0,0
651.405,43.34,43.34,45,0
651.42,0,0,0,0
651.505,43.34,43.34,45,74.95
651.52,0,0,0,0
651.605,43.34,43.34,45,0
651.62,0,0,0,0
651.705,43.34,43.34,45,0
651.72,0,0,0,0
651.805,43.34,43.34,45,0
651.82,0,0,0,0
651.905,43.34,43.34,45,0
651.92,0,0,0,0
652.005,43.34,43.34,45,0
652.02,0,0,0,0
652.105,43.34,43.34,45,0
652.12,0,0,0,0
652.205,43.34,43.34,45,0
652.22,0,0,0,0
652.305,43.34,43.34,45,0
652.32,0,0,0,0
652.405,43.34,43.34,45,0
652.42,0,0,0,0
652.505,43.34,43.34,45,74.55
652.52,0,0,0,0
652.605,43.34,43.34,45,0
652.62,0,0,0,0
652.705,43.38,43.34,45,0
652.72,0,0,0,0
652.805,43.34,43.34,45,0
652.82,0,0,0,0
652.905,43.34,43.34,45,0
652.92,0,0,0,0
653.005,43.34,43.34,45,0
653.02,0,0,0,0
653.105,43.34,43.34,45,0
653.12,0,0,0,0
653.205,43.34,43.34,45,0
653.22,0,0,0,0
653.305,43.34,43.34,45,0
653.32,0,0,0,0
653.405,43.34,43.34,45,0
653.421,0,0,0,0
653.505,43.34,43.34,45,74.16
653.52,0,0,0,0
653.605,43.34,43.34,45,0
653.62,0,0,0,0
653.705,43.34,43.34,45,0
653.72,0,0,0,0
653.805,43.34,43.34,45,0
653.82,0,0,0,0
653.905,43.34,43.34,45,0
653.92,0,0,0,0
654.005,43.34,43.34,45,0
654.02,0,0,0,0
654.105,43.34,43.34,45,0
654.12,0,0,0,0
654.205,43.34,43.34,45,0
654.22,0,0,0,0
654.305,43.34,43.34,45,0
654.32,0,0,0,0
654.405,43.38,43.35,45,0
654.42,0,0,0,0
654.505,43.34,43.35,45,73.89
654.52,0,0,0,0
654.605,43.42,43.35,45,0
654.62,0,0,0,0
654.705,43.38,43.36,45,0
654.72,0,0,0,0
654.805,43.38,43.36,45,0
654.82,0,0,0,0
654.905,43.38,43.37,45,0
654.92,0,0,0,0
655.005,43.38,43.37,45,0
655.02,0,0,0,0
655.105,43.38,43.38,45,0
655.12,0,0,0,0
655.205,43.42,43.39,45,0
655.22,0,0,0,0
655.305,43.42,43.39,45,0
655.32,0,0,0,0
655.405,43.42,43.4,45,0
655.42,0,0,0,0
655.505,43.42,43.4,45,0
655.521,0,0,0,0
655.605,43.42,43.41,45,73.58
655.62,0,0,0,0
655.705,43.42,43.41,45,0
655.72,0,0,0,0
655.805,43.42,43.41,45,0
655.82,0,0,0,0
655.905,43.42,43.41,45,0
655.92,0,0,0,0
656.005,43.42,43.42,45,0
656.02,0,0,0,0
656.106,43.42,43.42,45,0
656.121,0,0,0,0
656.205,43.42,43.42,45,0
656.22,0,0,0,0
656.306,43.42,43.42,45,0
656.321,0,0,0,0
656.405,43.42,43.42,45,0
656.42,0,0,0,0
656.505,43.42,43.42,45,0
656.52,0,0,0,0
656.605,43.42,43.42,45,73.38
656.62,0,0,0,0
656.705,43.42,43.42,45,0
656.72,0,0,0,0
656.807,43.42,43.42,45,0
656.822,0,0,0,0
656.905,43.42,43.42,45,0
656.92,0,0,0,0
657.005,43.42,43.42,45,0
657.02,0,0,0,0
657.105,43.42,43.42,45,0
657.12,0,0,0,0
657.205,43.42,43.42,45,0
657.22,0,0,0,0
657.305,43.49,43.42,45,0
657.32,0,0,0,0
657.405,43.42,43.42,45,0
657.42,0,0,0,0
657.505,43.45,43.42,45,0
657.52,0,0,0,0
657.605,43.49,43.43,45,73.07
657.621,0,0,0,0
657.716,43.49,43.44,45,0
657.762,0,0,0,0
657.83,43.49,43.45,45,0
657.845,0,0,0,0
657.93,43.49,43.46,45,0
657.945,0,0,0,0
658.03,43.45,43.47,45,0
658.045,0,0,0,0
658.13,43.49,43.47,45,0
658.145,0,0,0,0
658.23,43.49,43.48,45,0
658.245,0,0,0,0
658.33,43.49,43.48,45,0
658.345,0,0,0,0
658.43,43.53,43.49,45,0
658.445,0,0,0,0
658.53,43.49,43.49,45,0
658.545,0,0,0,72.9
658.63,43.49,43.5,45,0
658.645,0,0,0,0
658.73,43.49,43.5,45,0
658.745,0,0,0,0
658.832,43.49,43.5,45,0
658.847,0,0,0,0
658.93,43.49,43.5,45,0
658.945,0,0,0,0
659.03,43.49,43.5,45,0
659.045,0,0,0,0
659.13,43.49,43.5,45,0
659.145,0,0,0,0
659.23,43.49,43.5,45,0
659.245,0,0,0,0
659.33,43.49,43.5,45,0
659.345,0,0,0,0
659.43,43.53,43.5,45,0
659.445,0,0,0,0
659.53,43.49,43.5,45,0
659.545,0,0,0,0
659.63,43.49,43.5,45,72.5
659.645,0,0,0,0
659.73,43.53,43.5,45,0
659.745,0,0,0,0
659.83,43.49,43.51,45,0
659.846,0,0,0,0
659.93,43.53,43.51,45,0
659.945,0,0,0,0
660.03,43.53,43.51,45,0
660.045,0,0,0,0
660.13,43.57,43.52,45,0
660.145,0,0,0,0
660.23,43.57,43.53,45,0
660.245,0,0,0,0
660.33,43.57,43.54,45,0
660.345,0,0,0,0
660.43,43.57,43.55,45,0
660.445,0,0,0,0
660.53,43.57,43.56,45,0
660.545,0,0,0,0
660.63,43.57,43.56,45,72.11
660.645,0,0,0,0
660.73,43.57,43.57,45,0
660.745,0,0,0,0
660.831,43.57,43.57,45,0
660.846,0,0,0,0
660.93,43.57,43.57,45,0
660.945,0,0,0,0
661.03,43.57,43.57,45,0
661.045,0,0,0,0
661.13,43.61,43.58,45,0
661.145,0,0,0,0
661.23,43.57,43.58,45,0
661.245,0,0,0,0
661.33,43.57,43.58,45,0
661.345,0,0,0,0
661.43,43.57,43.58,45,0
661.445,0,0,0,0
661.53,43.57,43.58,45,0
661.545,0,0,0,0
661.63,43.57,43.58,45,71.91
661.645,0,0,0,0
661.73,43.57,43.58,45,0
661.745,0,0,0,0
661.83,43.57,43.57,45,0
661.845,0,0,0,0
661.93,43.57,43.57,45,0
661.945,0,0,0,0
662.03,43.61,43.57,45,0
662.045,0,0,0,0
662.13,43.61,43.58,45,0
662.145,0,0,0,0
662.23,43.57,43.58,45,0
662.245,0,0,0,0
662.33,43.61,43.59,45,0
662.345,0,0,0,0
662.43,43.61,43.59,45,0
662.445,0,0,0,0
662.53,43.61,43.6,45,0
662.545,0,0,0,0
662.631,43.61,43.6,45,71.71
662.646,0,0,0,0
662.73,43.65,43.61,45,0
662.745,0,0,0,0
662.83,43.65,43.61,45,0
662.845,0,0,0,0
662.931,43.65,43.62,45,0
662.946,0,0,0,0
663.03,43.65,43.63,45,0
663.045,0,0,0,0
663.13,43.65,43.64,45,0
663.145,0,0,0,0
663.23,43.65,43.64,45,0
663.245,0,0,0,0
663.33,43.65,43.65,45,0
663.345,0,0,0,0
663.43,43.65,43.65,45,0
663.445,0,0,0,0
663.531,43.65,43.65,45,0
663.546,0,0,0,0
663.63,43.65,43.65,45,71.4
663.645,0,0,0,0
